Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,information_Open,information_High,information_Low,information_Close,information_Adj Close,information_Volume,information_log_return,information_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2020-02-14,10229.19,10398.0,10093.26,10364.04,6190.37749,9.246097401188257,101.72000122070312,102.12999725341795,101.4000015258789,101.95999908447266,97.94773864746094,6196200,0.0043247801892247,0.7209172362350537,1652,88.0,40.0,114.0,157.0,84.0,250.0,75.0,14.0,12.0,865.0,4.0,294.0,1358.0,40.8787652711333,43.6341092750122,67.8347968971745,39.3733471207692,49.8831062668958,58.370739013372,729015
2020-02-14,10229.19,10398.0,10093.26,10364.04,6190.37749,9.246097401188257,101.72000122070312,102.12999725341795,101.4000015258789,101.95999908447266,97.94773864746094,6196200,0.0043247801892247,0.7209172362350537,1652,88.0,40.0,114.0,157.0,84.0,250.0,75.0,14.0,12.0,865.0,4.0,294.0,1358.0,40.8787652711333,43.6341092750122,67.8347968971745,39.3733471207692,49.8831062668958,58.370739013372,729015
2020-02-18,9725.57,10288.0,9602.6,10185.17,6754.353941,9.228688019734175,101.13999938964844,101.8000030517578,101.02999877929688,101.58000183105467,97.58271026611328,10316600,-0.0037338871297958,0.7174788041239597,1649,72.0,37.0,158.0,163.0,101.0,329.0,57.0,13.0,12.0,897.0,5.0,265.0,1306.0,42.5895524251286,46.3341153996151,67.8378024110676,45.3015959052867,50.3396385415079,57.9951984934401,784418
2020-02-18,9725.57,10288.0,9602.6,10185.17,6754.353941,9.228688019734175,101.13999938964844,101.8000030517578,101.02999877929688,101.58000183105467,97.58271026611328,10316600,-0.0037338871297958,0.7174788041239597,1649,72.0,37.0,158.0,163.0,101.0,329.0,57.0,13.0,12.0,897.0,5.0,265.0,1306.0,42.5895524251286,46.3341153996151,67.8378024110676,45.3015959052867,50.3396385415079,57.9951984934401,784418
2020-02-19,10190.3,10300.0,9312.0,9595.72,9936.820681,9.169072444709364,102.23999786376952,102.94000244140624,102.16999816894533,102.79000091552734,98.74508666992188,8307800,0.0118413975327662,0.7328096694806627,1648,67.0,38.0,154.0,183.0,100.0,263.0,48.0,11.0,17.0,793.0,2.0,260.0,1213.0,43.2189405553128,43.7199683885922,67.8119894188218,46.4554733044105,50.3441906374677,58.057820574479,791501
2020-02-19,10190.3,10300.0,9312.0,9595.72,9936.820681,9.169072444709364,102.23999786376952,102.94000244140624,102.16999816894533,102.79000091552734,98.74508666992188,8307800,0.0118413975327662,0.7328096694806627,1648,67.0,38.0,154.0,183.0,100.0,263.0,48.0,11.0,17.0,793.0,2.0,260.0,1213.0,43.2189405553128,43.7199683885922,67.8119894188218,46.4554733044105,50.3441906374677,58.057820574479,791501
2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.491079,9.17084666156254,102.56999969482422,102.81999969482422,100.33000183105467,101.72000122070312,97.71720886230467,13162300,-0.0104641283770661,0.7431943097286708,1649,64.0,37.0,147.0,185.0,121.0,230.0,37.0,10.0,11.0,658.0,1.0,214.0,1127.0,45.6801536157666,54.2522740309006,68.0253967134653,51.6872414703043,51.3685912160011,58.402683184145,766663
2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.491079,9.17084666156254,102.56999969482422,102.81999969482422,100.33000183105467,101.72000122070312,97.71720886230467,13162300,-0.0104641283770661,0.7431943097286708,1649,64.0,37.0,147.0,185.0,121.0,230.0,37.0,10.0,11.0,658.0,1.0,214.0,1127.0,45.6801536157666,54.2522740309006,68.0253967134653,51.6872414703043,51.3685912160011,58.402683184145,766663
2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.470743,9.179482115809972,101.1999969482422,101.29000091552734,98.81999969482422,99.44000244140624,95.52691650390624,14949500,-0.0226694808005332,0.7939792960031693,1648,60.0,31.0,133.0,169.0,88.0,218.0,42.0,16.0,13.0,651.0,2.0,236.0,1095.0,45.6913280935376,54.8593507040925,68.0232146230036,51.5143664760274,50.7885631526726,57.9444723695479,770775
2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.470743,9.179482115809972,101.1999969482422,101.29000091552734,98.81999969482422,99.44000244140624,95.52691650390624,14949500,-0.0226694808005332,0.7939792960031693,1648,60.0,31.0,133.0,169.0,88.0,218.0,42.0,16.0,13.0,651.0,2.0,236.0,1095.0,45.6913280935376,54.8593507040925,68.0232146230036,51.5143664760274,50.7885631526726,57.9444723695479,770775
2020-02-24,9969.79,10027.66,9480.0,9652.58,5877.007708,9.174980516112337,94.66999816894533,96.70999908447266,93.8000030517578,95.33000183105467,91.57865142822266,21182600,-0.0422098960409806,0.9538027167285984,1650,70.0,38.0,111.0,147.0,138.0,239.0,42.0,9.0,14.0,720.0,7.0,257.0,1270.0,44.7460608089826,53.4829726622875,67.8379786284388,50.3333393835793,48.3183829800596,57.7276409252738,759274
2020-02-24,9969.79,10027.66,9480.0,9652.58,5877.007708,9.174980516112337,94.66999816894533,96.70999908447266,93.8000030517578,95.33000183105467,91.57865142822266,21182600,-0.0422098960409806,0.9538027167285984,1650,70.0,38.0,111.0,147.0,138.0,239.0,42.0,9.0,14.0,720.0,7.0,257.0,1270.0,44.7460608089826,53.4829726622875,67.8379786284388,50.3333393835793,48.3183829800596,57.7276409252738,759274
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.002955,9.138350155793464,96.19000244140624,96.54000091552734,91.94000244140624,92.27999877929688,88.64866638183594,31467200,-0.0325171556357251,0.992671730298166,1646,66.0,30.0,98.0,157.0,148.0,237.0,38.0,11.0,15.0,730.0,3.0,266.0,1211.0,45.5890836131249,53.0887964508098,67.5572428127294,49.87190807083,47.3717164324976,57.7814395548342,736782
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.002955,9.138350155793464,96.19000244140624,96.54000091552734,91.94000244140624,92.27999877929688,88.64866638183594,31467200,-0.0325171556357251,0.992671730298166,1646,66.0,30.0,98.0,157.0,148.0,237.0,38.0,11.0,15.0,730.0,3.0,266.0,1211.0,45.5890836131249,53.0887964508098,67.5572428127294,49.87190807083,47.3717164324976,57.7814395548342,736782
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794,9.080158791033847,92.62999725341795,94.70999908447266,92.0,92.6999969482422,89.05213928222656,27879800,0.004541019573713,0.965209841582118,1649,78.0,53.0,150.0,168.0,212.0,315.0,53.0,10.0,8.0,809.0,7.0,264.0,1514.0,48.740868717782,50.6986116860575,67.7463226976612,48.7140920449008,47.7612376778361,58.0832483406881,773379
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794,9.080158791033847,92.62999725341795,94.70999908447266,92.0,92.6999969482422,89.05213928222656,27879800,0.004541019573713,0.965209841582118,1649,78.0,53.0,150.0,168.0,212.0,315.0,53.0,10.0,8.0,809.0,7.0,264.0,1514.0,48.740868717782,50.6986116860575,67.7463226976612,48.7140920449008,47.7612376778361,58.0832483406881,773379
2020-02-27,8778.37,8974.75,8520.0,8816.5,9273.903664,9.084380244847978,89.66000366210938,91.55999755859376,87.63999938964844,87.69999694824219,84.24889373779297,33912900,-0.0554465750705706,1.1910735184753134,1649,66.0,31.0,107.0,165.0,188.0,226.0,44.0,13.0,10.0,708.0,8.0,243.0,1305.0,49.5929016303626,48.1689916004623,67.8743489039216,51.3682236239821,48.1914461396686,58.3193401544245,779052
2020-02-27,8778.37,8974.75,8520.0,8816.5,9273.903664,9.084380244847978,89.66000366210938,91.55999755859376,87.63999938964844,87.69999694824219,84.24889373779297,33912900,-0.0554465750705706,1.1910735184753134,1649,66.0,31.0,107.0,165.0,188.0,226.0,44.0,13.0,10.0,708.0,8.0,243.0,1305.0,49.5929016303626,48.1689916004623,67.8743489039216,51.3682236239821,48.1914461396686,58.3193401544245,779052
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.981228,9.071519586573825,84.20999908447266,89.20999908447266,84.05999755859375,88.37000274658203,84.89253997802734,55927200,0.0076107120299502,1.1899966918038485,1651,78.0,33.0,138.0,159.0,183.0,219.0,36.0,10.0,9.0,695.0,3.0,257.0,1277.0,48.5940937377626,47.774434286723,67.9150321048227,51.8582942960178,47.6966005298911,58.3269855099579,797710
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.981228,9.071519586573825,84.20999908447266,89.20999908447266,84.05999755859375,88.37000274658203,84.89253997802734,55927200,0.0076107120299502,1.1899966918038485,1651,78.0,33.0,138.0,159.0,183.0,219.0,36.0,10.0,9.0,695.0,3.0,257.0,1277.0,48.5940937377626,47.774434286723,67.9150321048227,51.8582942960178,47.6966005298911,58.3269855099579,797710
2020-03-02,8516.0,8980.34,8486.72,8917.34,6186.860889,9.095752974823696,89.95999908447266,93.5,88.37999725341797,93.4800033569336,89.80146789550781,35004300,0.0562149689709778,1.3397235947068469,1655,73.0,20.0,133.0,121.0,112.0,236.0,48.0,6.0,10.0,642.0,3.0,245.0,1160.0,49.3284418851131,48.04340990498,67.8846185982673,52.9668566137044,46.9139671779446,57.9904386935618,822598
2020-03-02,8516.0,8980.34,8486.72,8917.34,6186.860889,9.095752974823696,89.95999908447266,93.5,88.37999725341797,93.4800033569336,89.80146789550781,35004300,0.0562149689709778,1.3397235947068469,1655,73.0,20.0,133.0,121.0,112.0,236.0,48.0,6.0,10.0,642.0,3.0,245.0,1160.0,49.3284418851131,48.04340990498,67.8846185982673,52.9668566137044,46.9139671779446,57.9904386935618,822598
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.972286,9.077431642599516,94.01000213623048,94.66000366210938,88.9800033569336,89.93000030517578,86.39115142822266,47494600,-0.038715952261465,1.416141374571,1657,84.0,26.0,140.0,167.0,92.0,190.0,43.0,14.0,15.0,705.0,6.0,274.0,1201.0,49.6660361504556,50.9634537532232,67.9075120055083,52.3942740181896,47.0223014338711,57.4612156934904,838607
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.972286,9.077431642599516,94.01000213623048,94.66000366210938,88.9800033569336,89.93000030517578,86.39115142822266,47494600,-0.038715952261465,1.416141374571,1657,84.0,26.0,140.0,167.0,92.0,190.0,43.0,14.0,15.0,705.0,6.0,274.0,1201.0,49.6660361504556,50.9634537532232,67.9075120055083,52.3942740181896,47.0223014338711,57.4612156934904,838607
2020-03-04,8755.45,8850.0,8663.76,8753.28,3353.232522,9.077183766253132,91.87000274658205,93.81999969482422,90.5999984741211,93.79000091552734,90.09923553466795,22363800,0.0420266569624017,1.4763900802889274,1660,68.0,27.0,106.0,148.0,72.0,180.0,24.0,11.0,12.0,652.0,1.0,218.0,905.0,49.4951109386936,41.7415273533078,67.8710107093679,47.4849311147497,46.9302635149248,57.4216603310868,875551
2020-03-04,8755.45,8850.0,8663.76,8753.28,3353.232522,9.077183766253132,91.87000274658205,93.81999969482422,90.5999984741211,93.79000091552734,90.09923553466795,22363800,0.0420266569624017,1.4763900802889274,1660,68.0,27.0,106.0,148.0,72.0,180.0,24.0,11.0,12.0,652.0,1.0,218.0,905.0,49.4951109386936,41.7415273533078,67.8710107093679,47.4849311147497,46.9302635149248,57.4216603310868,875551
2020-03-05,8757.79,9169.0,8757.79,9066.65,6448.685673,9.112358125378996,91.29000091552734,93.02999877929688,90.23999786376952,90.83000183105467,87.2557373046875,24509500,-0.032068602609045,1.5289184123079869,1659,52.0,29.0,119.0,148.0,94.0,254.0,41.0,9.0,13.0,741.0,2.0,221.0,951.0,49.666150179926,37.7268791748466,67.897407822933,45.8415611238814,47.2003220932405,57.5971021905884,790406
2020-03-05,8757.79,9169.0,8757.79,9066.65,6448.685673,9.112358125378996,91.29000091552734,93.02999877929688,90.23999786376952,90.83000183105467,87.2557373046875,24509500,-0.032068602609045,1.5289184123079869,1659,52.0,29.0,119.0,148.0,94.0,254.0,41.0,9.0,13.0,741.0,2.0,221.0,951.0,49.666150179926,37.7268791748466,67.897407822933,45.8415611238814,47.2003220932405,57.5971021905884,790406
2020-03-06,9059.0,9187.85,8990.01,9153.79,4136.423394,9.121923280159532,87.79000091552734,89.44000244140625,86.48999786376953,88.91000366210938,85.4112777709961,28815900,-0.0213649843512673,1.5482096001748802,1660,59.0,24.0,108.0,106.0,90.0,174.0,31.0,7.0,6.0,621.0,3.0,243.0,966.0,48.4581900946283,33.9694223618711,67.8697795993292,46.2010303769045,47.1860878964062,57.5738556876173,806400
2020-03-06,9059.0,9187.85,8990.01,9153.79,4136.423394,9.121923280159532,87.79000091552734,89.44000244140625,86.48999786376953,88.91000366210938,85.4112777709961,28815900,-0.0213649843512673,1.5482096001748802,1660,59.0,24.0,108.0,106.0,90.0,174.0,31.0,7.0,6.0,621.0,3.0,243.0,966.0,48.4581900946283,33.9694223618711,67.8697795993292,46.2010303769045,47.1860878964062,57.5738556876173,806400
2020-03-09,8035.79,8191.13,7636.0,7936.25,12177.39425,8.97919615048466,81.58000183105469,86.0,81.5,82.16000366210938,78.92692565917969,29559900,-0.0789560531287945,1.8366476816706536,1656,99.0,53.0,167.0,194.0,303.0,300.0,49.0,19.0,22.0,862.0,5.0,303.0,1747.0,57.9126611466621,75.3254801225383,68.6767978723095,63.1465993093118,51.5466269244669,59.1547110711129,812717
2020-03-09,8035.79,8191.13,7636.0,7936.25,12177.39425,8.97919615048466,81.58000183105469,86.0,81.5,82.16000366210938,78.92692565917969,29559900,-0.0789560531287945,1.8366476816706536,1656,99.0,53.0,167.0,194.0,303.0,300.0,49.0,19.0,22.0,862.0,5.0,303.0,1747.0,57.9126611466621,75.3254801225383,68.6767978723095,63.1465993093118,51.5466269244669,59.1547110711129,812717
2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.953757,8.972834169826136,85.68000030517578,87.6500015258789,82.62000274658203,87.63999938964844,84.19123840332031,35582300,0.064568897569762,2.001610109974367,1655,74.0,41.0,101.0,156.0,183.0,209.0,31.0,14.0,7.0,609.0,2.0,228.0,1210.0,58.1172092588105,75.326115876198,68.6983581935542,64.3919848267097,51.5009490926518,59.2001227676131,815210
2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.953757,8.972834169826136,85.68000030517578,87.6500015258789,82.62000274658203,87.63999938964844,84.19123840332031,35582300,0.064568897569762,2.001610109974367,1655,74.0,41.0,101.0,156.0,183.0,209.0,31.0,14.0,7.0,609.0,2.0,228.0,1210.0,58.1172092588105,75.326115876198,68.6983581935542,64.3919848267097,51.5009490926518,59.2001227676131,815210
2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.611453,8.978984441196006,85.29000091552734,85.81999969482422,82.30999755859375,83.5,80.21417236328125,31652100,-0.0483908759061524,2.091985626840598,1651,55.0,43.0,101.0,137.0,127.0,206.0,42.0,14.0,8.0,646.0,2.0,190.0,1068.0,57.4701602337167,75.2050157456843,68.7153701310936,61.7246765597986,51.5473927175697,59.1918737632357,717216
2020-03-11,7893.63,7988.78,7591.99,7934.57,7289.611453,8.978984441196006,85.29000091552734,85.81999969482422,82.30999755859375,83.5,80.21417236328125,31652100,-0.0483908759061524,2.091985626840598,1651,55.0,43.0,101.0,137.0,127.0,206.0,42.0,14.0,8.0,646.0,2.0,190.0,1068.0,57.4701602337167,75.2050157456843,68.7153701310936,61.7246765597986,51.5473927175697,59.1918737632357,717216
2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38919,8.485014981519925,77.44000244140625,81.9000015258789,75.0,75.3499984741211,72.3848876953125,32745300,-0.1027027270348552,2.4561308655498615,1654,132.0,103.0,214.0,408.0,443.0,374.0,83.0,28.0,14.0,1182.0,12.0,392.0,2548.0,88.5008745388148,146.179315113393,71.7726778457049,115.679215849442,66.0171189249539,65.8522102715197,917471
2020-03-12,7956.29,7969.9,4776.59,4841.67,58513.38919,8.485014981519925,77.44000244140625,81.9000015258789,75.0,75.3499984741211,72.3848876953125,32745300,-0.1027027270348552,2.4561308655498615,1654,132.0,103.0,214.0,408.0,443.0,374.0,83.0,28.0,14.0,1182.0,12.0,392.0,2548.0,88.5008745388148,146.179315113393,71.7726778457049,115.679215849442,66.0171189249539,65.8522102715197,917471
2020-03-13,4841.67,5990.35,3850.0,5622.74,54419.64134,8.634574368560527,80.08999633789062,84.37999725341797,76.30000305175781,84.19000244140625,80.87702941894531,32924800,0.1109322735263846,2.825801567220923,1639,141.0,139.0,232.0,442.0,350.0,405.0,81.0,35.0,13.0,1305.0,14.0,456.0,2750.0,131.317214076233,222.680340100866,77.4180177960818,178.381315828926,87.5721380633147,77.3242607454005,781820
2020-03-13,4841.67,5990.35,3850.0,5622.74,54419.64134,8.634574368560527,80.08999633789062,84.37999725341797,76.30000305175781,84.19000244140625,80.87702941894531,32924800,0.1109322735263846,2.825801567220923,1639,141.0,139.0,232.0,442.0,350.0,405.0,81.0,35.0,13.0,1305.0,14.0,456.0,2750.0,131.317214076233,222.680340100866,77.4180177960818,178.381315828926,87.5721380633147,77.3242607454005,781820
2020-03-16,5353.04,5353.04,4435.89,5033.42,34905.4636,8.523854952529716,71.72000122070312,79.20999908447266,71.19000244140625,72.55999755859375,69.70468139648438,40622400,-0.1486624061881825,3.389817432055104,1644,108.0,48.0,146.0,201.0,266.0,220.0,45.0,10.0,11.0,762.0,9.0,320.0,1757.0,136.86051068815,240.53585948311,78.2664858847299,184.644000834386,90.4984486737,79.0290990680647,729759
2020-03-16,5353.04,5353.04,4435.89,5033.42,34905.4636,8.523854952529716,71.72000122070312,79.20999908447266,71.19000244140625,72.55999755859375,69.70468139648438,40622400,-0.1486624061881825,3.389817432055104,1644,108.0,48.0,146.0,201.0,266.0,220.0,45.0,10.0,11.0,762.0,9.0,320.0,1757.0,136.86051068815,240.53585948311,78.2664858847299,184.644000834386,90.4984486737,79.0290990680647,729759
2020-03-17,5051.41,5569.9,4936.0,5324.99,17517.84242,8.58016611264159,74.2699966430664,78.44000244140625,71.94000244140625,77.5,74.45028686523438,50407300,0.0658641641991444,3.489607954393975,1641,69.0,42.0,122.0,164.0,175.0,235.0,42.0,13.0,11.0,739.0,8.0,289.0,1319.0,139.704211604074,248.765741983617,78.5236162468615,188.950436340722,91.2564330960809,79.583726098091,759832
2020-03-17,5051.41,5569.9,4936.0,5324.99,17517.84242,8.58016611264159,74.2699966430664,78.44000244140625,71.94000244140625,77.5,74.45028686523438,50407300,0.0658641641991444,3.489607954393975,1641,69.0,42.0,122.0,164.0,175.0,235.0,42.0,13.0,11.0,739.0,8.0,289.0,1319.0,139.704211604074,248.765741983617,78.5236162468615,188.950436340722,91.2564330960809,79.583726098091,759832
2020-03-18,5340.95,5452.43,5006.87,5406.92,22559.23113,8.595434893637261,72.3499984741211,75.81999969482422,70.2699966430664,74.58000183105469,71.64518737792969,53706200,-0.0384055370570761,3.5198396579655835,1636,77.0,46.0,140.0,189.0,186.0,240.0,44.0,16.0,8.0,731.0,8.0,300.0,1356.0,139.476975318115,250.460133091989,78.5508216909234,189.401313030885,90.9111430792397,79.6402608380096,629262
2020-03-18,5340.95,5452.43,5006.87,5406.92,22559.23113,8.595434893637261,72.3499984741211,75.81999969482422,70.2699966430664,74.58000183105469,71.64518737792969,53706200,-0.0384055370570761,3.5198396579655835,1636,77.0,46.0,140.0,189.0,186.0,240.0,44.0,16.0,8.0,731.0,8.0,300.0,1356.0,139.476975318115,250.460133091989,78.5508216909234,189.401313030885,90.9111430792397,79.6402608380096,629262
2020-03-19,5413.0,6433.98,5266.38,6181.18,24783.73487,8.729264470736625,73.88999938964844,77.38999938964844,72.12000274658203,74.8499984741211,71.90454864501953,61727100,0.0036136911775885,3.5176640725652284,1641,76.0,45.0,146.0,233.0,174.0,317.0,57.0,9.0,16.0,951.0,2.0,295.0,1520.0,145.147241330895,241.171849218613,79.2877079319761,199.387755368065,92.6416434893183,81.1156928695837,713003
2020-03-19,5413.0,6433.98,5266.38,6181.18,24783.73487,8.729264470736625,73.88999938964844,77.38999938964844,72.12000274658203,74.8499984741211,71.90454864501953,61727100,0.0036136911775885,3.5176640725652284,1641,76.0,45.0,146.0,233.0,174.0,317.0,57.0,9.0,16.0,951.0,2.0,295.0,1520.0,145.147241330895,241.171849218613,79.2877079319761,199.387755368065,92.6416434893183,81.1156928695837,713003
2020-03-20,6192.94,7139.0,5670.0,6210.14,30082.50248,8.73393871895682,76.26000213623047,77.04000091552734,71.18000030517578,71.41999816894531,68.6095199584961,45222000,-0.0469081739513539,3.5555175053204806,1642,66.0,39.0,122.0,187.0,165.0,290.0,48.0,16.0,10.0,789.0,2.0,252.0,1237.0,153.340882284917,148.709260600528,80.3284268909941,213.468176161495,96.2812896913787,83.1623637310936,735358
2020-03-20,6192.94,7139.0,5670.0,6210.14,30082.50248,8.73393871895682,76.26000213623047,77.04000091552734,71.18000030517578,71.41999816894531,68.6095199584961,45222000,-0.0469081739513539,3.5555175053204806,1642,66.0,39.0,122.0,187.0,165.0,290.0,48.0,16.0,10.0,789.0,2.0,252.0,1237.0,153.340882284917,148.709260600528,80.3284268909941,213.468176161495,96.2812896913787,83.1623637310936,735358
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456,8.778558495550499,70.69000244140625,72.22000122070312,68.0999984741211,70.4000015258789,67.98283386230469,42479200,-0.0143846316900466,3.5201841143600654,1637,76.0,36.0,100.0,148.0,160.0,227.0,33.0,16.0,8.0,693.0,6.0,278.0,1158.0,155.368292127689,135.77003486652,80.7799847324269,214.262279417777,97.3034853231624,83.9912873410305,681608
2020-03-23,5816.57,6629.79,5686.34,6493.51,19053.80456,8.778558495550499,70.69000244140625,72.22000122070312,68.0999984741211,70.4000015258789,67.98283386230469,42479200,-0.0143846316900466,3.5201841143600654,1637,76.0,36.0,100.0,148.0,160.0,227.0,33.0,16.0,8.0,693.0,6.0,278.0,1158.0,155.368292127689,135.77003486652,80.7799847324269,214.262279417777,97.3034853231624,83.9912873410305,681608
2020-03-24,6494.7,6893.0,6400.01,6768.64,19719.09402,8.820055459463049,74.66000366210938,77.66999816894531,74.36000061035156,77.61000061035156,74.94526672363281,37664500,0.0975030078919756,3.7058243666906017,1643,72.0,23.0,120.0,185.0,141.0,284.0,31.0,13.0,12.0,727.0,3.0,231.0,1217.0,159.719554662616,138.122991485648,81.2856485611358,220.584791138365,98.9765211686771,84.6098128381077,732064
2020-03-24,6494.7,6893.0,6400.01,6768.64,19719.09402,8.820055459463049,74.66000366210938,77.66999816894531,74.36000061035156,77.61000061035156,74.94526672363281,37664500,0.0975030078919756,3.7058243666906017,1643,72.0,23.0,120.0,185.0,141.0,284.0,31.0,13.0,12.0,727.0,3.0,231.0,1217.0,159.719554662616,138.122991485648,81.2856485611358,220.584791138365,98.9765211686771,84.6098128381077,732064
2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512,8.808700936641058,78.19999694824219,81.08999633789062,76.0199966430664,77.51000213623047,74.84871673583984,28740400,-0.0012893048762609,3.7054182459054648,1644,63.0,37.0,111.0,166.0,113.0,219.0,40.0,5.0,5.0,624.0,10.0,220.0,1116.0,159.886934000524,137.178534178525,81.2983669087508,220.850026361779,98.999706627114,82.9615499878111,591886
2020-03-25,6768.64,6989.04,6457.17,6692.22,16675.73512,8.808700936641058,78.19999694824219,81.08999633789062,76.0199966430664,77.51000213623047,74.84871673583984,28740400,-0.0012893048762609,3.7054182459054648,1644,63.0,37.0,111.0,166.0,113.0,219.0,40.0,5.0,5.0,624.0,10.0,220.0,1116.0,159.886934000524,137.178534178525,81.2983669087508,220.850026361779,98.999706627114,82.9615499878111,591886
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.707234,8.818884672241081,78.48999786376953,82.51000213623047,78.30000305175781,82.30999755859375,79.48390197753906,28212900,0.0600855894693106,3.716882114406543,1641,71.0,27.0,109.0,139.0,152.0,215.0,30.0,6.0,11.0,618.0,6.0,215.0,1090.0,159.443805675247,124.01861721616,81.2920537713259,196.671263643738,99.015963978734,82.8716310158652,882424
2020-03-26,6695.47,6798.89,6528.07,6760.72,7393.707234,8.818884672241081,78.48999786376953,82.51000213623047,78.30000305175781,82.30999755859375,79.48390197753906,28212900,0.0600855894693106,3.716882114406543,1641,71.0,27.0,109.0,139.0,152.0,215.0,30.0,6.0,11.0,618.0,6.0,215.0,1090.0,159.443805675247,124.01861721616,81.2920537713259,196.671263643738,99.015963978734,82.8716310158652,882424
2020-03-27,6765.15,6872.67,6210.0,6376.03,10816.28557,8.760300925603273,79.76000213623047,81.26000213623047,78.25,78.58999633789062,75.89161682128906,29242700,-0.0462481590430066,3.761061995614238,1648,69.0,30.0,106.0,137.0,151.0,214.0,41.0,7.0,12.0,635.0,6.0,232.0,1091.0,159.073537846019,90.8045738624681,81.2637931196435,124.319296959038,99.0230675569119,82.7226760504428,839420
2020-03-27,6765.15,6872.67,6210.0,6376.03,10816.28557,8.760300925603273,79.76000213623047,81.26000213623047,78.25,78.58999633789062,75.89161682128906,29242700,-0.0462481590430066,3.761061995614238,1648,69.0,30.0,106.0,137.0,151.0,214.0,41.0,7.0,12.0,635.0,6.0,232.0,1091.0,159.073537846019,90.8045738624681,81.2637931196435,124.319296959038,99.0230675569119,82.7226760504428,839420
2020-03-30,5878.47,6630.0,5856.0,6407.77,14974.44416,8.765266595469832,79.63999938964844,82.08999633789062,79.38999938964844,81.9000015258789,79.08798217773438,23740100,0.0412545912095918,3.73015903807787,1651,76.0,30.0,131.0,134.0,143.0,221.0,30.0,5.0,10.0,658.0,1.0,235.0,1177.0,158.693828560777,92.501397428218,81.6791634559713,118.214186926723,100.407680301987,83.4820261370987,777776
2020-03-30,5878.47,6630.0,5856.0,6407.77,14974.44416,8.765266595469832,79.63999938964844,82.08999633789062,79.38999938964844,81.9000015258789,79.08798217773438,23740100,0.0412545912095918,3.73015903807787,1651,76.0,30.0,131.0,134.0,143.0,221.0,30.0,5.0,10.0,658.0,1.0,235.0,1177.0,158.693828560777,92.501397428218,81.6791634559713,118.214186926723,100.407680301987,83.4820261370987,777776
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.298327,8.767350951013762,81.70999908447266,83.18000030517578,79.94999694824219,80.37000274658203,77.61050415039062,19994400,-0.0188580030911778,3.705749051618021,1652,60.0,21.0,101.0,112.0,97.0,192.0,31.0,5.0,15.0,554.0,3.0,215.0,954.0,157.072786299729,71.4610976964942,81.731720430968,115.799321346563,100.748027316255,83.4794514303955,821826
2020-03-31,6408.95,6527.24,6337.42,6421.14,6342.298327,8.767350951013762,81.70999908447266,83.18000030517578,79.94999694824219,80.37000274658203,77.61050415039062,19994400,-0.0188580030911778,3.705749051618021,1652,60.0,21.0,101.0,112.0,97.0,192.0,31.0,5.0,15.0,554.0,3.0,215.0,954.0,157.072786299729,71.4610976964942,81.731720430968,115.799321346563,100.748027316255,83.4794514303955,821826
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14794,8.802683363408383,77.58999633789062,79.25,75.97000122070312,76.54000091552734,73.91200256347656,27492400,-0.0488275144398659,3.7189610992778994,1649,50.0,30.0,80.0,149.0,117.0,193.0,35.0,16.0,8.0,539.0,6.0,182.0,928.0,157.155875870067,71.4117966244599,81.7179391824607,116.640531190829,100.842308014632,83.3397355605105,808466
2020-04-01,6428.74,6710.21,6137.71,6652.07,11319.14794,8.802683363408383,77.58999633789062,79.25,75.97000122070312,76.54000091552734,73.91200256347656,27492400,-0.0488275144398659,3.7189610992778994,1649,50.0,30.0,80.0,149.0,117.0,193.0,35.0,16.0,8.0,539.0,6.0,182.0,928.0,157.155875870067,71.4117966244599,81.7179391824607,116.640531190829,100.842308014632,83.3397355605105,808466
