Date,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_log_price,utilities_Open,utilities_High,utilities_Low,utilities_Close,utilities_Adj Close,utilities_Volume,utilities_log_return,utilities_realized_volatility,min_1k_count,pessimistic_doubtful,angry,fearful_concerned,euphoric_excited,bearish,bullish,happy,sad,mistrustful,positive,annoyed_frustrated,optimistic,negative,1m_rv,1w_rv,1y_rv,2w_rv,3m_rv,6m_rv,active_count
2018-08-15,6194.3,6628.5,6186.02,6272.3,12501.11335,8.743898392519,53.34000015258789,53.97999954223633,53.22999954223633,53.65999984741211,44.61516189575195,19272700,0.0091735490753666,0.3553816226848059,1645,250.0,77.0,189.0,363.0,462.0,598.0,118.0,36.0,25.0,2391.0,12.0,1215.0,3790.0,73.3367913685389,73.4145419520915,101.861284706734,73.6435496437553,63.2702658767313,76.626321568754,680291
2018-08-16,6273.34,6477.57,6208.37,6313.51,7099.261164,8.75044706078498,53.540000915527344,54.279998779296875,53.43000030517578,54.2400016784668,45.0974006652832,13272900,0.0107508324234517,0.3624001978355538,1639,229.0,64.0,210.0,269.0,388.0,496.0,92.0,34.0,23.0,2093.0,5.0,1019.0,3209.0,72.5586070228297,69.8935516687475,101.723223760116,73.4875302983618,62.748594558042,76.4656113204904,620626
2018-08-17,6314.08,6584.49,6290.64,6580.15,6635.58159,8.791812820412114,54.209999084472656,54.7599983215332,54.11000061035156,54.52000045776367,45.3302001953125,14115100,0.0051489406472602,0.3572812734524634,1636,202.0,58.0,203.0,268.0,353.0,509.0,94.0,27.0,20.0,2128.0,20.0,1114.0,3151.0,69.988630945696,67.7437683734595,101.601630970702,74.1495203270183,62.8540841860372,75.827625196192,652800
2018-08-20,6481.63,6522.99,6223.9,6260.82,6254.820808,8.742066445930984,54.630001068115234,54.65999984741211,54.20000076293945,54.33000183105469,45.1722297668457,9574600,-0.0034910209586924,0.3486819704373896,1621,194.0,61.0,187.0,256.0,302.0,437.0,84.0,39.0,22.0,1836.0,13.0,986.0,2787.0,63.9421644197384,58.0187639216603,101.461567050748,69.3235807110294,62.6259634376094,74.9681671811394,623584
2018-08-21,6260.83,6513.28,6246.05,6479.27,5655.041725,8.776363128679359,54.25,54.279998779296875,53.779998779296875,53.939998626708984,44.84796524047851,11850800,-0.0072043020139118,0.3576555496161658,1615,266.0,71.0,258.0,311.0,369.0,512.0,94.0,27.0,25.0,2202.0,11.0,1214.0,3351.0,63.9983753272963,45.7354665810892,101.456904215467,68.9825757864424,62.5265216612966,74.458319233305,589558
2018-08-22,6478.99,6906.81,6250.0,6355.76,11955.6507,8.757116767346464,53.9900016784668,54.0,53.34000015258789,53.540000915527344,44.51538848876953,12652600,-0.0074432370598978,0.3679685502089657,1604,228.0,80.0,198.0,341.0,364.0,545.0,99.0,40.0,35.0,2114.0,9.0,1073.0,3200.0,65.214369929059,39.293600137383,101.437395640779,59.2308929927849,62.8579097315023,74.2576853462585,637962
2018-08-23,6355.97,6575.99,6344.8,6525.01,4028.433872,8.783397764756769,53.52000045776367,53.880001068115234,53.400001525878906,53.5,44.48213195800781,11168100,-0.0007474012901211,0.3427045010387748,1595,255.0,64.0,196.0,290.0,296.0,464.0,83.0,25.0,24.0,2124.0,14.0,1142.0,3275.0,64.8743172682358,45.0924042974386,101.317287659891,59.0128472805952,62.1931907106897,73.9889357322181,569143
2018-08-24,6525.99,6721.09,6445.32,6692.94,6374.542579,8.80880851847059,53.439998626708984,53.779998779296875,53.22999954223633,53.72999954223633,44.67337417602539,7846300,0.0042898423190655,0.3445540464884484,1594,225.0,73.0,167.0,238.0,278.0,428.0,83.0,22.0,28.0,1896.0,12.0,1045.0,2862.0,62.441421740008,44.9518107255459,101.33391033716,57.6645674066862,61.8527214623659,73.7603155172538,632119
2018-08-27,6700.13,6944.47,6641.35,6904.51,5863.688248,8.839930100255156,53.77000045776367,53.91999816894531,53.130001068115234,53.400001525878906,44.39899826049805,12384100,-0.0061607216803665,0.3447323369705404,1571,184.0,67.0,221.0,264.0,296.0,544.0,85.0,24.0,29.0,1895.0,12.0,959.0,2999.0,61.0257736338168,43.3967545125175,101.281593867671,51.4848853459932,61.8418852738727,72.5817782001889,664754
2018-08-28,6911.7,7125.28,6861.17,7080.94,8222.247652,8.865161946236409,53.27000045776367,53.470001220703125,53.130001068115234,53.290000915527344,44.307525634765625,10066100,-0.0020620610518724,0.326830215031693,1568,222.0,65.0,200.0,314.0,299.0,647.0,122.0,32.0,21.0,2125.0,10.0,967.0,2704.0,61.9823107158158,45.6683810953975,101.344450080723,45.9611557495135,62.2704655203556,72.6836228867312,663712
2018-08-29,7079.46,7124.06,6890.0,7032.96,5730.978927,8.858362948818504,53.41999816894531,53.68000030517578,53.34000015258789,53.68000030517578,44.631797790527344,11911200,0.0072917848597318,0.3295921752067195,1555,194.0,51.0,199.0,260.0,272.0,576.0,98.0,18.0,15.0,1915.0,6.0,924.0,2696.0,62.2572589034589,40.9587212837103,101.279799376933,40.4326640043581,62.0779505613352,72.5238254589326,669393
2018-08-30,7034.47,7055.97,6792.85,6984.01,6875.261972,8.851378529362629,53.77000045776367,53.9900016784668,53.5099983215332,53.70000076293945,44.64842224121094,13475700,0.0003725173737381,0.3236837142530431,1550,237.0,74.0,232.0,307.0,364.0,517.0,114.0,21.0,26.0,2235.0,8.0,1072.0,3194.0,62.4363987897177,35.3070684289709,101.245971400409,41.3387417548297,61.7455437372136,72.3696796485126,621109
2018-08-31,6984.34,7101.03,6879.0,7017.35,5790.380506,8.856140932873991,53.779998779296875,54.0,53.27000045776367,53.470001220703125,44.45719909667969,12132500,-0.004292243931935,0.2966905824288346,1548,159.0,78.0,211.0,278.0,258.0,460.0,85.0,24.0,29.0,1853.0,5.0,892.0,2789.0,62.0010003029514,35.6476537228471,101.236901264429,41.1183359006535,61.7041084532423,72.2150965872313,650921
2018-09-04,7261.29,7411.85,7231.0,7361.0,4531.147804,8.903951072058707,53.529998779296875,54.0,53.47999954223633,53.709999084472656,44.65673828125,12965100,0.0044784150812935,0.3018610160437164,1548,223.0,60.0,233.0,274.0,275.0,575.0,89.0,23.0,22.0,2073.0,11.0,1106.0,2900.0,57.8336726160642,25.1609351216463,100.996172878831,37.1846019133905,61.624823148788,71.7831630193813,629613
2018-09-05,7353.48,7387.0,6650.0,6679.3,12408.79699,8.80676847062063,53.650001525878906,54.4900016784668,53.650001525878906,54.459999084472656,45.28030776977539,14834800,0.0138672835629924,0.3482702889695316,1547,192.0,77.0,212.0,312.0,481.0,592.0,84.0,29.0,20.0,2218.0,15.0,1100.0,3538.0,57.3122070206951,39.3445784270851,100.964885249044,40.8557661611149,61.9909449015763,71.8980743591501,663893
2018-09-06,6671.95,6705.59,6253.29,6493.09,14674.02367,8.778493813493586,54.4900016784668,54.939998626708984,54.33000183105469,54.77000045776367,45.53806686401367,12352800,0.0056761367189488,0.3492795231685664,1542,253.0,102.0,264.0,356.0,553.0,592.0,102.0,38.0,36.0,2236.0,11.0,1098.0,3840.0,67.3938495931777,82.3258870904715,101.370681691172,66.8672720053444,65.2375883183106,73.0528258462637,666432
2018-09-07,6488.01,6525.0,6322.0,6400.0,6541.967471,8.764053269347762,54.2400016784668,54.5,53.97999954223633,54.099998474121094,44.980995178222656,16183500,-0.0123084495059075,0.3778951365339856,1540,216.0,58.0,242.0,273.0,368.0,413.0,92.0,24.0,27.0,1839.0,9.0,936.0,2929.0,67.157745949426,81.5103546431686,101.366481710992,66.0465406652294,65.2002347521488,72.5764462487195,689969
2018-09-10,6238.99,6351.13,6223.9,6301.99,5371.725307,8.748620735518118,54.209999084472656,54.59000015258789,54.16999816894531,54.369998931884766,45.20547866821289,9932400,0.0049783538648746,0.3791588550809148,1545,165.0,61.0,231.0,258.0,377.0,432.0,79.0,24.0,24.0,1715.0,16.0,903.0,2904.0,60.544620052553,77.9316377202262,101.144930470157,67.0923880500414,64.1310972926597,70.6008456291332,614032
2018-09-11,6303.99,6405.0,6162.06,6279.99,7076.79726,8.745123667104288,54.349998474121094,54.56999969482422,54.119998931884766,54.22999954223633,45.089088439941406,9046700,-0.0025782591007068,0.3801843044826565,1546,223.0,75.0,228.0,286.0,398.0,446.0,91.0,27.0,20.0,1959.0,20.0,1040.0,3337.0,58.2383140141717,76.6430112510579,101.133185900752,63.2887139492278,62.9099522878147,70.111701337017,651085
2018-09-12,6274.6,6350.0,6192.89,6322.45,4282.159601,8.751862070248714,54.220001220703125,54.52000045776367,54.060001373291016,54.18000030517578,45.04751205444336,9809900,-0.0009224101222402,0.3794658222469901,1547,263.0,85.0,217.0,335.0,470.0,474.0,113.0,40.0,22.0,2192.0,12.0,1151.0,3668.0,57.620658163806,74.1087060145553,101.11179538222,62.500909152253,62.8338463139558,69.2501353904623,599341
2018-09-13,6326.83,6537.46,6324.37,6485.7,6985.347475,8.77735503232853,54.15999984741211,54.61000061035156,53.90999984741211,54.59000015258789,45.38840103149414,8774200,0.0075388762992512,0.3737072259916246,1548,231.0,94.0,225.0,282.0,339.0,521.0,99.0,22.0,26.0,2174.0,15.0,1143.0,3226.0,58.0396626520947,35.5204036633533,100.785711873509,64.0165057244498,62.3193242038607,69.1110224792542,607968
2018-09-14,6482.95,6587.0,6384.36,6476.51,4598.020983,8.77593706401297,54.369998931884766,54.41999816894531,53.84000015258789,54.29999923706055,45.14729309082031,13067500,-0.0053265056993891,0.3546996363354546,1545,198.0,40.0,168.0,247.0,299.0,435.0,84.0,34.0,26.0,1847.0,7.0,983.0,2706.0,55.6109362882906,36.1927910301469,100.321690912741,63.9442902685405,62.0463639018883,68.6736982426781,620756
2018-09-17,6499.28,6530.24,6200.0,6254.52,4386.887725,8.741059681347341,54.20000076293945,54.560001373291016,54.13999938964844,54.47999954223633,45.29693603515625,14259100,0.0033094405494007,0.3512003054236052,1553,159.0,59.0,188.0,253.0,334.0,421.0,86.0,22.0,20.0,1647.0,10.0,855.0,2744.0,52.7191360954752,26.5676778019178,98.4695421106095,61.8247379904196,61.9210260841708,66.9064199055018,631051
2018-09-18,6251.49,6390.0,6226.63,6332.34,4196.473148,8.753425115074196,54.400001525878906,54.560001373291016,54.119998931884766,54.380001068115234,45.21379470825195,9767500,-0.0018371945928228,0.3492029072064856,1554,174.0,64.0,158.0,224.0,307.0,364.0,85.0,26.0,14.0,1533.0,9.0,830.0,2552.0,53.0752520087619,32.5307566195902,98.174559364983,62.0802713502826,62.0163620523307,66.4925509004615,638226
2018-09-19,6330.0,6510.0,6100.0,6388.4,7232.08338,8.762239124782154,54.36000061035156,54.36000061035156,52.95000076293945,53.20000076293945,44.23270034790039,25510000,-0.0219380481574513,0.4360165163003602,1553,131.0,53.0,158.0,225.0,272.0,391.0,94.0,14.0,13.0,1456.0,5.0,747.0,2268.0,52.8640118725636,32.7336123692425,98.119754579845,60.1080743678304,61.6769594090904,65.2383057037685,631534
2018-09-20,6388.4,6535.11,6333.63,6492.98,5177.645104,8.778476872263484,53.130001068115234,53.36000061035156,52.689998626708984,53.310001373291016,44.32416915893555,17814500,0.0020655459065803,0.4266053944457873,1549,171.0,55.0,148.0,232.0,245.0,389.0,96.0,20.0,15.0,1599.0,11.0,850.0,2425.0,52.8130996620483,29.1535058651279,98.1108710425024,32.4795524661896,61.6638691807854,65.0167938254135,628575
2018-09-21,6492.98,6775.34,6483.83,6749.45,8569.985873,8.817216299065297,52.75,53.25,52.5099983215332,53.060001373291016,44.512908935546875,20342600,-0.0047005820037018,0.4305941881381731,1550,194.0,52.0,190.0,264.0,247.0,555.0,90.0,25.0,23.0,1788.0,9.0,807.0,2534.0,54.0544608489558,38.210346756146,98.0437955413537,37.3023246327275,62.0232389290492,64.8615004789654,715374
2018-09-24,6703.37,6721.68,6550.96,6581.52,4030.72562,8.792021000681784,52.880001068115234,53.06999969482422,52.540000915527344,52.59000015258789,44.118621826171875,13526800,-0.0088973840887294,0.4416533969468605,1553,163.0,42.0,135.0,191.0,242.0,374.0,72.0,13.0,13.0,1422.0,5.0,675.0,2088.0,51.5350953864327,37.8564207171644,97.837371410131,32.7802927291245,59.6445445848051,64.2801693746679,614666
2018-09-25,6578.7,6579.59,6324.96,6428.99,8206.617005,8.768572728688618,52.439998626708984,52.470001220703125,51.779998779296875,51.869998931884766,43.51460647583008,20024000,-0.0137854227315643,0.4681906468049651,1556,189.0,60.0,188.0,252.0,306.0,429.0,77.0,16.0,20.0,1688.0,9.0,869.0,2455.0,51.83694363351,40.7980799275715,97.8030758444878,37.0014296467879,59.5812105144094,64.2163449380657,648239
2018-09-26,6428.09,6540.0,6379.44,6461.51,4295.926741,8.773618315592309,52.119998931884766,52.13999938964844,51.34000015258789,51.36000061035156,43.08675384521485,24082200,-0.0098808965056527,0.4837638822056556,1554,173.0,53.0,140.0,217.0,225.0,403.0,83.0,19.0,21.0,1584.0,10.0,814.0,2197.0,51.9920960108084,41.2219739946583,97.7515703701638,37.2553575199149,59.5573949475097,63.9245302870969,628106
2018-09-27,6454.32,6736.85,6431.95,6681.62,5664.852113,8.807115752098749,51.4900016784668,52.16999816894531,51.369998931884766,51.88999938964844,43.5313835144043,16456800,0.0102664103517384,0.4922594625901548,1555,128.0,52.0,143.0,215.0,215.0,460.0,66.0,21.0,25.0,1620.0,3.0,782.0,2213.0,52.1234048672318,41.4764066680373,97.6844317633881,35.9636814592366,59.5006228333997,63.6916905323884,633984
2018-09-28,6684.5,6792.28,6525.67,6610.76,7642.049364,8.796453903543458,52.0,52.689998626708984,51.93000030517578,52.650001525878906,44.16896057128906,15427400,0.0145401859443037,0.5252255816223093,1553,139.0,39.0,115.0,185.0,218.0,453.0,63.0,19.0,20.0,1463.0,8.0,740.0,2038.0,51.1263650698932,36.6059984368312,97.5972516121392,37.4902977056699,59.6502416807246,63.7519665789875,673169
2018-10-01,6597.79,6638.15,6477.57,6571.2,4796.040132,8.790451743202293,52.4900016784668,52.59000015258789,52.27000045776367,52.470001220703125,44.01795959472656,12578700,-0.0034246665981374,0.5242127533216846,1553,120.0,28.0,136.0,184.0,211.0,388.0,74.0,20.0,18.0,1329.0,6.0,688.0,1847.0,51.045490879361,35.940501169046,97.5333869670273,37.3403938885432,57.4241608926018,61.6424462606556,672466
2018-10-02,6569.32,6597.0,6447.28,6500.0,4116.133424,8.779557455883728,52.56999969482422,53.31999969482422,52.56999969482422,53.18000030517578,44.613582611083984,15833200,0.0134407905900153,0.5479923835475567,1555,146.0,49.0,132.0,206.0,236.0,388.0,72.0,22.0,22.0,1490.0,4.0,715.0,2073.0,50.4499007830031,27.422075161776,97.5051073744319,34.7424855884689,57.2069168070824,61.4287053756121,678534
2018-10-03,6500.0,6510.0,6396.34,6456.77,4774.763282,8.772884471734965,53.09000015258789,53.369998931884766,52.09000015258789,52.540000915527344,44.07667922973633,24676300,-0.0121075898706846,0.5413308404051443,1558,124.0,35.0,136.0,188.0,257.0,382.0,62.0,16.0,13.0,1449.0,8.0,723.0,2143.0,50.4725650489834,27.9587962078252,97.4835314739692,35.3083552974665,56.9182610216637,61.0242174297485,693998
2018-10-04,6454.81,6604.89,6450.58,6547.56,3832.700489,8.786847740142857,52.40999984741211,52.93000030517578,52.02000045776367,52.81999969482422,44.31157302856445,24075900,0.0053150994085968,0.5407486292045117,1556,143.0,54.0,135.0,235.0,201.0,384.0,79.0,19.0,22.0,1533.0,6.0,781.0,2202.0,50.6349149189198,28.0731709690885,97.4745565673391,35.4269779172722,56.8762255775511,60.5572423491178,642385
2018-10-05,6548.83,6641.35,6510.0,6582.12,3807.269282,8.792112160877657,52.7400016784668,53.79999923706055,52.70000076293945,53.630001068115234,44.99110412597656,30390000,0.0152187318198793,0.5523835988727305,1559,160.0,59.0,155.0,234.0,205.0,425.0,84.0,24.0,25.0,1541.0,10.0,735.0,2241.0,48.882917424219,21.0167168719547,97.4367160193699,29.9441631839977,56.7431439607543,60.0015359422664,688104
2018-10-08,6574.15,6656.63,6541.06,6604.75,4079.044249,8.795544366126542,53.84000015258789,54.439998626708984,53.599998474121094,54.08000183105469,45.36860656738281,21489300,0.0083558326817585,0.5588179891193774,1557,129.0,36.0,127.0,190.0,187.0,420.0,56.0,20.0,7.0,1275.0,9.0,616.0,1723.0,32.1000594886276,16.2948148416986,97.3277028328994,27.93723463801,56.3973035862863,59.5802072205427,646069
2018-10-09,6604.76,6623.14,6553.13,6588.8,2254.95027,8.793126516833471,54.029998779296875,54.540000915527344,53.95000076293945,54.29999923706055,45.55317306518555,18113800,0.0040597472964711,0.5602131836576921,1558,161.0,49.0,140.0,200.0,183.0,361.0,50.0,18.0,15.0,1319.0,7.0,658.0,2052.0,30.1991785391125,16.4907592345642,97.2730576850832,22.6838488228224,56.3803078390224,59.387461006661,621377
2018-10-10,6588.72,6589.79,6387.91,6517.55,5177.06676,8.78225381743147,54.209999084472656,54.88999938964844,53.97999954223633,54.0,45.30148696899414,30584000,-0.0055401663251646,0.5644259231405978,1561,174.0,53.0,144.0,221.0,236.0,372.0,76.0,17.0,29.0,1392.0,13.0,683.0,2191.0,29.9066502474036,14.4600707298103,97.1996040717766,22.3111058332154,55.7035409637113,59.1768848285897,642587
2018-10-11,6517.55,6520.43,6055.28,6152.76,9616.239584,8.724656040616525,54.150001525878906,54.279998779296875,52.7400016784668,53.0099983215332,44.470970153808594,42894800,-0.0185035032277709,0.603249320826989,1561,195.0,79.0,184.0,295.0,402.0,498.0,66.0,31.0,19.0,1661.0,8.0,784.0,2783.0,33.5964040410572,31.2431071579227,97.295101850403,30.4375518444045,55.9701186318907,59.4099015848947,686801
2018-10-12,6152.76,6243.79,6109.79,6185.15,3246.381557,8.729906536755628,52.939998626708984,53.11000061035156,52.5099983215332,52.95000076293945,44.420631408691406,21869100,-0.0011324568804109,0.5996741289991696,1566,180.0,55.0,139.0,202.0,257.0,322.0,61.0,22.0,20.0,1390.0,8.0,723.0,2267.0,33.7239648526407,32.0327692575705,97.0424239755048,27.3945050800307,55.7474242684172,58.9723023245111,693357
2018-10-15,6185.04,6756.0,6149.28,6441.74,16895.8893,8.770553968940048,52.939998626708984,53.540000915527344,52.880001068115234,53.20000076293945,44.63037109375,18353000,0.004710324232473,0.6011594556450547,1566,145.0,99.0,189.0,312.0,318.0,543.0,90.0,22.0,15.0,1702.0,18.0,660.0,2577.0,35.6817869785261,46.2273526935665,96.5447186355878,34.7103020390781,56.3071380640491,57.2736715228863,699161
2018-10-16,6438.2,6493.77,6386.4,6461.2,4703.093906,8.773570338039603,53.13999938964844,54.04999923706055,52.97999954223633,53.75,45.09177017211914,17937500,0.0102852563192064,0.6145335591970547,1568,168.0,52.0,167.0,224.0,183.0,373.0,60.0,20.0,18.0,1457.0,13.0,740.0,2121.0,36.5788471367543,49.1716682064355,96.5383045700535,36.7223444210563,56.1269857324418,57.2260918527508,678710
2018-10-17,6457.67,6465.39,6407.69,6437.29,2961.263374,8.76986292308068,53.68000030517578,53.90999984741211,53.36000061035156,53.650001525878906,45.007869720458984,14258500,-0.0018621694897063,0.5493581118439304,1568,140.0,41.0,149.0,149.0,175.0,327.0,65.0,17.0,12.0,1338.0,3.0,710.0,1962.0,35.9857605225352,49.118908834605,96.527658995027,36.2777393596254,54.8990220080224,57.1858686532851,673355
2018-10-18,6440.07,6490.0,6350.0,6396.18,3823.169285,8.763456216146968,53.790000915527344,54.060001373291016,53.45000076293945,53.72999954223633,45.07499313354492,16519000,0.0014899987029606,0.5490623381396768,1568,129.0,28.0,113.0,223.0,221.0,369.0,59.0,15.0,13.0,1333.0,9.0,674.0,1892.0,34.8405645039472,36.918869144938,96.4208011976449,35.6990352297892,52.2669492421165,57.148253441379,654562
2018-10-19,6394.23,6412.4,6355.99,6383.46,2290.059012,8.761465549085843,53.7400016784668,54.86000061035156,53.56999969482422,54.56999969482422,45.77967834472656,29789600,0.0155127793847413,0.5797987449073927,1565,140.0,32.0,128.0,151.0,166.0,326.0,53.0,19.0,19.0,1244.0,7.0,598.0,1735.0,34.8801122770866,36.9308087586854,96.2913943257834,35.9611650326088,52.2589169666709,57.0715982080951,685189
2018-10-22,6412.62,6429.23,6372.53,6406.06,2407.535462,8.764999696344411,54.630001068115234,54.689998626708984,54.09000015258789,54.220001220703125,45.486061096191406,12250000,-0.0064344090213586,0.574605531988023,1571,124.0,30.0,128.0,186.0,165.0,343.0,44.0,13.0,16.0,1235.0,6.0,589.0,1677.0,31.4484314662233,21.2924844743282,96.0298159844231,35.9260040530535,52.0693959380142,56.4801752816276,676886
2018-10-23,6409.39,6421.58,6354.26,6393.41,2851.005567,8.763023051355397,54.31999969482422,54.66999816894531,53.70000076293945,53.91999816894531,45.2343864440918,18924600,-0.0055484339390874,0.5521671387367044,1578,112.0,49.0,126.0,210.0,189.0,324.0,68.0,9.0,10.0,1331.0,4.0,599.0,1835.0,31.3819817506,11.6711502703643,96.0102946964305,35.7841617851447,51.6654084208096,56.4764248160379,683472
2018-10-24,6396.24,6473.0,6393.0,6411.96,3535.338088,8.765920275406804,54.15999984741211,55.4900016784668,53.93000030517578,55.22999954223633,46.33335876464844,29163400,0.0240048429794588,0.6171475868502471,1581,107.0,29.0,104.0,193.0,144.0,333.0,62.0,16.0,12.0,1277.0,9.0,617.0,1682.0,31.1854487039447,11.6800999271304,95.9203814243669,35.7068478005341,50.5566182842608,56.0742528485504,637730
2018-10-25,6411.96,6422.73,6361.73,6393.53,3046.603806,8.763041820505796,54.869998931884766,54.869998931884766,54.099998474121094,54.369998931884766,45.61188888549805,29911200,-0.0156937641122563,0.6350115291651011,1591,151.0,43.0,135.0,187.0,193.0,319.0,67.0,17.0,13.0,1293.0,4.0,618.0,1970.0,29.2323078468219,11.302859943136,95.8691689623649,27.8979723196956,49.9517741056326,55.7944217530524,659213
2018-10-26,6393.38,6450.3,6377.81,6406.1,3323.826318,8.765005940412546,54.65999984741211,54.81999969482422,53.0,53.369998931884766,44.772979736328125,36893000,-0.0185637411800723,0.6514489668939436,1595,117.0,53.0,109.0,228.0,146.0,308.0,57.0,21.0,13.0,1214.0,7.0,563.0,1709.0,28.8599812210074,8.87810028967622,95.7261244954664,27.1045308426862,49.8615348890941,55.3485794449667,691989
2018-10-29,6404.27,6420.0,6208.37,6266.52,5190.822015,8.742976455620727,53.4900016784668,54.36000061035156,53.4900016784668,54.119998931884766,45.402156829833984,24973200,0.0139550132340811,0.6733803290341909,1586,108.0,44.0,136.0,212.0,233.0,279.0,68.0,22.0,18.0,1160.0,2.0,554.0,1755.0,26.6870112001934,11.8780066198269,95.6244753003236,17.246058789724,49.2487297184275,54.870999971769,708277
2018-10-30,6266.47,6289.0,6240.0,6269.46,2523.577429,8.743445505516133,54.33000183105469,54.65999984741211,53.689998626708984,54.33000183105469,45.578338623046875,25065500,0.0038728106993586,0.6535606253203045,1584,124.0,39.0,133.0,169.0,223.0,303.0,62.0,18.0,13.0,1194.0,3.0,581.0,1762.0,27.0202858203416,15.2558879924549,95.5113298389218,13.5855336412667,49.2897065947733,54.8895074120705,697593
2018-10-31,6269.45,6350.0,6199.25,6303.27,5148.082624,8.74882382534005,53.880001068115234,54.209999084472656,53.369998931884766,53.689998626708984,45.04143142700195,25143000,-0.0118498554095665,0.6528102343458508,1589,119.0,77.0,129.0,259.0,185.0,325.0,366.0,26.0,9.0,1702.0,8.0,724.0,1956.0,26.5849345817592,14.3675057293343,95.467366114383,13.2948322737184,48.9449317703949,54.7397622664949,707280
2018-11-01,6304.5,6365.33,6288.01,6340.99,2190.970477,8.754790186660466,53.77000045776367,53.79999923706055,53.099998474121094,53.45000076293945,44.8400993347168,27027400,-0.0044800871113803,0.6518149184857127,1592,122.0,38.0,113.0,197.0,184.0,281.0,109.0,12.0,18.0,1284.0,10.0,641.0,1848.0,26.784304960482,17.0372383173707,95.3745234972168,14.4874492825947,48.0815461335802,54.5853975985565,692491
2018-11-02,6343.85,6381.25,6328.33,6350.43,2678.069481,8.756277806129509,53.599998474121094,53.7400016784668,52.79999923706055,53.150001525878906,44.58842086791992,24136600,-0.0056285182480717,0.6269943123781561,1591,125.0,54.0,143.0,195.0,169.0,290.0,90.0,15.0,13.0,1092.0,7.0,499.0,1685.0,26.8814230080481,17.7751295644635,95.1078890200732,14.2493769416738,48.06141296046,54.5470033838565,769107
2018-11-05,6428.23,6441.43,6369.89,6403.2,2335.488655,8.764553144389414,53.38999938964844,54.09000015258789,53.2599983215332,53.900001525878906,45.21760177612305,21253300,0.0140123727275196,0.6428135333460974,1586,128.0,51.0,144.0,188.0,133.0,310.0,46.0,20.0,11.0,1138.0,10.0,558.0,1821.0,26.5056148514551,17.904253875656,94.9569161109515,15.3238649831557,46.067924631473,54.0350695306172,712966
2018-11-06,6404.97,6460.01,6378.24,6447.5,4270.3346,8.7714477377555,53.849998474121094,54.380001068115234,53.779998779296875,54.2599983215332,45.51960372924805,13068100,0.0066567700726145,0.6462412045930163,1585,155.0,62.0,153.0,203.0,132.0,389.0,74.0,11.0,15.0,1330.0,13.0,589.0,1985.0,26.4823269030951,13.7306581941836,94.8771404182573,15.3417629605283,45.9826184805373,53.926537223509,694045
2018-11-07,6448.17,6544.0,6442.47,6501.0,4800.824913,8.77971129020447,54.65999984741211,54.959999084472656,54.22999954223633,54.880001068115234,46.03974533081055,20725400,0.0113617265833636,0.6582164889455423,1585,141.0,52.0,156.0,197.0,109.0,329.0,61.0,12.0,17.0,1294.0,3.0,639.0,1885.0,26.9919055887851,15.8090959248952,94.8576668811146,17.0151937862701,45.93405419922,53.7971519442551,705096
2018-11-08,6501.0,6511.27,6388.88,6405.49,3966.973032,8.76491071413689,54.93000030517578,55.11000061035156,54.33000183105469,54.790000915527344,45.964237213134766,20584100,-0.0016412906202942,0.6158899489518,1584,151.0,41.0,177.0,191.0,134.0,284.0,73.0,11.0,21.0,1261.0,6.0,669.0,1964.0,26.9918544649051,16.920248093827,94.765277553561,17.4740461877866,42.9664010915146,53.7697022451094,700109
2018-11-09,6405.49,6418.18,6307.0,6325.0,3218.129026,8.752265313595721,54.599998474121094,55.11000061035156,54.4900016784668,54.869998931884766,46.031349182128906,20015100,0.0014590193445194,0.6159990133530517,1588,158.0,43.0,147.0,192.0,146.0,243.0,57.0,19.0,14.0,1167.0,4.0,679.0,1954.0,27.1155753329008,18.1738396139908,94.717676682399,18.2728279003053,42.4943079971817,53.6961196164053,704782
2018-11-12,6352.57,6388.21,6298.5,6318.0,3526.039032,8.75115798136203,54.470001220703125,55.40999984741211,54.06999969482422,54.84000015258789,46.00618743896485,27663900,-0.0005468741280632,0.6131719435727949,1584,175.0,41.0,157.0,211.0,110.0,240.0,66.0,12.0,11.0,1166.0,7.0,619.0,2094.0,22.2398091295431,15.8395551119695,94.0333135298534,16.9396213700004,40.5956945179258,52.5692937552904,683380
2018-11-13,6318.01,6328.36,6244.35,6260.91,3630.562721,8.742080820941466,54.83000183105469,55.189998626708984,54.40999984741211,55.06999969482422,46.19914245605469,23758000,0.0041852402562598,0.6016361405877265,1584,137.0,56.0,163.0,205.0,194.0,277.0,59.0,16.0,25.0,1314.0,11.0,651.0,2272.0,22.3159067369469,15.9694517072724,93.8073656162196,15.2957451742894,40.5249500564303,52.4846063681286,650636
2018-11-14,6255.86,6298.47,5324.0,5595.91,25121.93301,8.629791252739672,54.599998474121094,54.959999084472656,54.310001373291016,54.5,45.720947265625,27577800,-0.0104043960635942,0.6153060368058126,1579,169.0,123.0,194.0,374.0,454.0,567.0,119.0,47.0,19.0,1915.0,9.0,819.0,3390.0,30.5502556656428,42.4419359091547,93.8318899417917,34.5670626237357,41.2199876555393,53.1265970705368,727941
