Date,Open,High,Low,Close,Volume,Open Industrials,High Industrials,Low Industrials,Close Industrials,Volume Industrials,Open Financials,High Financials,Low Financials,Close Financials,Volume Financials,Open Communication Services,High Communication Services,Low Communication Services,Close Communication Services,Volume Communication Services,Open Healthcare,High Healthcare,Low Healthcare,Close Healthcare,Volume Healthcare,Open Energy,High Energy,Low Energy,Close Energy,Volume Energy,Open Materials,High Materials,Low Materials,Close Materials,Volume Materials,Open Consumer Discretionary,High Consumer Discretionary,Low Consumer Discretionary,Close Consumer Discretionary,Volume Consumer Discretionary,Open Technology,High Technology,Low Technology,Close Technology,Volume Technology,Open Consumer Staples,High Consumer Staples,Low Consumer Staples,Close Consumer Staples,Volume Consumer Staples,Open Utilities,High Utilities,Low Utilities,Close Utilities,Volume Utilities,Open Real Estate,High Real Estate,Low Real Estate,Close Real Estate,Volume Real Estate,Technology RV,Healthcare RV,Financials RV,Consumer Discretionary RV,Consumer Staples RV,Energy RV,Industrials RV,Materials RV,Utilities RV,Real Estate RV,Communication Services RV,Close Bitcoin,Volume Bitcoin
2016-01-19,1888.6600341796875,1901.43994140625,1864.5999755859375,1881.3299560546875,4928350000,42.2421776308054,42.319481461810405,41.39183548975038,41.77835464477539,14845000.0,14.97819125536035,15.033539010685027,14.708377242654128,14.812152862548828,83779398.0,,,,,,58.95123047535924,59.16924538588445,57.66930173694508,58.305908203125,13495200.0,38.63813167704707,38.82158670049319,36.923549367848,37.52330017089844,35872300.0,32.70052589891348,32.81065811297662,31.59074323607145,32.00585174560547,9865600.0,65.87611944210173,66.16772738027714,64.73702484727872,65.40225219726562,11622600.0,35.96841262994409,36.03167338259916,35.27254090328586,35.58884811401367,19658800.0,39.16675353484689,39.38349961365584,38.990144938270646,39.2390022277832,14945200.0,33.39629073647354,33.80953610368568,33.26619659453566,33.71770477294922,17884600.0,22.253990661896545,22.253990661896545,22.137102020539615,22.208744049072266,4700.0,,,,,,,,,,,,379.46,1233428404.4
2016-01-20,1876.1800537109375,1876.1800537109375,1812.2900390625,1859.3299560546875,6416070000,41.18568707002271,41.59797300590906,40.215095419560086,41.23722076416016,26092600.0,14.50774702331718,14.659950519633783,14.20334003068398,14.521583557128906,107682217.0,,,,,,57.27688485818212,58.98612117611551,56.56179612666623,58.419281005859375,24665600.0,36.782424815792226,37.078771463700704,35.23012554474923,36.528411865234375,51307400.0,31.294231414112147,32.03973650599248,30.743576851346297,31.768644332885746,12825400.0,64.46366659096364,65.39317206632296,62.8233738530992,64.82817840576172,21443200.0,34.98333859103969,35.66113514396713,34.368802773922695,35.30868148803711,29631800.0,38.80550643681536,38.98211501685578,38.04288209662381,38.74931335449219,28302800.0,33.57995873261225,33.63352725600048,32.48562532179749,32.96009063720703,19900100.0,21.61298942565918,21.786435960925267,21.20576706293168,21.61298942565918,4600.0,,,,,,,,,,,,414.58,1396734654.67
2016-01-21,1861.4599609375,1889.8499755859375,1848.97998046875,1868.989990234375,5078810000,41.2372209643365,41.812705671937934,40.93659682521757,41.417598724365234,18593800.0,14.535416215663066,14.72221099670775,14.41088582017088,14.459315299987791,91494814.0,,,,,,58.56751837897357,58.86401541117113,57.69545889140066,58.24485397338867,17102800.0,36.48607247842775,38.12304170128555,36.24617167723583,37.66440963745117,43670700.0,31.921141872432155,32.285422674861444,31.489086394353507,32.0482177734375,11700700.0,65.0286575053856,66.4411381208978,64.70059758116966,65.65744018554688,15944200.0,35.50750732421875,36.02263249263723,35.06467867108519,35.50750732421875,22135700.0,38.78142396170418,39.07041563962292,38.540592969998656,38.90183639526367,21001000.0,33.05957858594818,33.18202135066679,32.63868176468207,32.929481506347656,14087900.0,21.778900146484375,21.778900146484375,21.778900146484375,21.778900146484375,100.0,,,,,,,,,,,,410.24,1314443514.52
2016-01-22,1877.4000244140625,1908.8499755859375,1877.4000244140625,1906.9000244140625,4901760000,41.9501412999596,42.07898211048725,41.417605617790656,41.77835464477539,12781600.0,14.646113088336657,14.78448168209654,14.618441643727468,14.72221565246582,59334200.0,,,,,,59.06458854055491,59.32620237944044,58.78552978710571,59.16923141479492,11343800.0,39.04031318281799,39.59772748264211,38.41939295575321,39.32960510253906,38622500.0,32.649692318038,33.10716152729075,32.319298966357664,32.62427520751953,9537600.0,66.72362205167771,67.06078968277035,66.39556217373443,66.80563354492188,7185100.0,36.18531996062691,36.50162381882417,36.131094964598745,36.49258804321289,11248200.0,39.34334372410937,39.64839398222818,39.03829652828296,39.568119049072266,13754500.0,33.12845616799526,33.54170163536388,32.9677505704406,33.518741607666016,15060500.0,22.22005963010568,22.23137092590332,22.214027130795493,22.23137092590332,300.0,,,,,,,,,,,,382.65,1409208335.94
2016-01-25,1906.280029296875,1906.280029296875,1875.969970703125,1877.0799560546875,4401380000,41.70963679657209,41.78694061802836,41.194276894677806,41.26299285888672,14534000.0,14.659951783737968,14.715297923757277,14.390136102368302,14.424727439880373,78982191.0,,,,,,58.994828392421056,59.387252518657114,58.54135371207794,58.619842529296875,10131900.0,38.58168513999566,39.569512824075986,37.46685096248746,37.49507522583008,29120000.0,32.31082724873111,32.37860190484428,31.531438093470427,31.582265853881836,11141700.0,66.79653718096145,66.97878960979021,65.96727263907626,66.04017639160156,7148400.0,36.29375373546294,36.61005748237039,36.004560753304055,36.06782150268555,10480600.0,38.92590559467772,39.552058570464425,38.86168320624215,39.21489715576172,15869400.0,33.50342684930365,33.587606783178735,33.113141515014526,33.2355842590332,13521400.0,22.23137092590332,22.23137092590332,22.23137092590332,22.23137092590332,0.0,,,,,,,,,,,,392.76,1218005509.89
2016-01-26,1878.7900390625,1906.72998046875,1878.7900390625,1903.6300048828125,4357940000,41.35746972403375,42.0617918731033,41.34887859146431,42.04461288452149,12038300.0,14.480072444809243,14.708376853268518,14.45931764625726,14.66686725616455,63973716.0,,,,,,58.65470628838491,59.17794050122022,58.20123175818605,59.0645751953125,12449700.0,38.172435201311366,38.96269829696829,37.67852413104262,38.913307189941406,25354900.0,31.921121803727697,32.20915753080154,31.582255101874097,32.12443923950195,7587700.0,66.28620994731605,67.14281155594875,65.95815005262624,67.00611877441406,7950100.0,36.21242318627731,36.50161620990369,35.9864909211034,36.42028045654297,11473700.0,39.33531351975932,39.83302479256755,39.29517605719758,39.576141357421875,10523400.0,33.3121100240656,33.79422960791257,33.3121100240656,33.46516418457031,11459600.0,22.314319449037495,22.51491511064009,22.314319449037495,22.428945541381836,500.0,,,,,,,,,,,,389.78,1218789486.47
2016-01-27,1902.52001953125,1916.989990234375,1872.699951171875,1882.949951171875,4754040000,41.82129558496134,42.3280643562181,41.34888479602378,41.572208404541016,16437200.0,14.618441612508384,14.867500857336248,14.5077477123695,14.61152172088623,77206350.0,,,,,,58.95994457083554,59.57910603050046,57.98323551505201,58.393104553222656,15924700.0,38.645192106570754,39.809414819571984,38.24300573587398,38.729862213134766,36494500.0,32.06514373529057,32.61580141549406,31.785581403627692,31.870296478271484,7814300.0,66.88763495102145,67.3250433751938,65.64829949506388,65.9581298828125,10642700.0,36.12204573059888,36.33893873899435,35.50750979439135,35.67018127441406,18022400.0,39.632345105469675,40.0337259639152,39.29518665427603,39.536014556884766,17247400.0,33.40394997974541,33.78658398675617,33.25854718875121,33.54169845581055,13731900.0,22.23137092590332,22.23137092590332,22.23137092590332,22.23137092590332,900.0,,,,,,,,,,,,395.02,1031338693.84
2016-01-28,1885.219970703125,1902.9599609375,1873.6500244140625,1893.3599853515625,4693010000,41.778348012758,41.924367793280254,41.38324106214528,41.812705993652344,12553000.0,14.701458870184036,14.770641533356203,14.52158232154892,14.61843967437744,79906672.0,,,,,,58.67216532533227,58.70704850564688,56.72747625911877,57.03269577026367,26127300.0,40.19748362048358,40.35271166919311,39.11087382144879,39.9081916809082,38171900.0,32.158349406315,32.209180417213005,31.63310855373426,31.921144485473633,6655500.0,66.78741108613983,66.98789289515888,65.6209790545563,66.80563354492188,10402200.0,36.194345195354686,36.266645169002985,35.69729494260636,36.13108444213867,17566800.0,39.67247278798587,40.08188287744501,39.55206039754484,39.93738555908203,15649200.0,33.4957825217545,34.29931338135607,33.312116907344986,34.07738494873047,15563900.0,22.23137040399209,22.238911747134864,21.990053176879883,21.990053176879883,1700.0,,,,,,,,,,,,379.69,1030136316.31
2016-01-29,1894.0,1940.239990234375,1894.0,1940.239990234375,5497570000,42.087562370374506,42.95508007142557,41.984491706495355,42.93790435791016,14570300.0,14.722213893496615,15.033539131290812,14.673786028538078,15.026620864868164,100518905.0,,,,,,56.91062118334323,57.991973411095685,56.74492770168798,57.96581268310547,17578200.0,39.978749873494614,41.11475078896865,39.85880080371841,41.07241439819336,31498200.0,32.18375667600047,32.86995733886361,31.93807837937539,32.84454345703125,8001000.0,66.4684766691546,67.59845701353389,66.22242824464215,67.53466796875,11526300.0,36.42931482962779,37.296893785047544,36.35701485961665,37.26978302001953,16113300.0,40.2103353130977,40.80438034269964,40.02570048205341,40.74818420410156,20576300.0,34.29931279337326,34.78908386438143,34.29931279337326,34.75847244262695,17940400.0,21.87693494513685,22.020217581825055,21.87693494513685,22.012676239013672,600.0,,,,,,,,,,,,380.29,1236104058.6
2016-02-01,1936.93994140625,1947.199951171875,1920.300048828125,1939.3800048828125,4322530000,42.5943243387247,43.04955603533765,42.31946709436705,42.83482360839844,15940600.0,14.957435966724928,15.04045515139766,14.853660361496742,14.96435260772705,84561575.0,,,,,,57.57335844489659,58.349497429011734,57.268138986696925,58.05299377441406,16705700.0,40.38798904418945,40.69139039005314,39.788235687766225,40.38798904418945,27685100.0,32.65816412859621,33.06480236834317,32.25999933666029,32.98008728027344,13595400.0,67.14280479286735,68.21811057215324,66.82385963640183,67.9447250366211,8299400.0,37.1161491029215,37.57705281540738,37.08903833658203,37.40534210205078,14797300.0,40.659894076341175,41.05324571776853,40.53947855867511,40.884666442871094,18573100.0,34.59776105459304,35.24824052108114,34.57480395176047,35.08753204345703,29610900.0,22.32713954455645,22.480224609375,22.32713954455645,22.480224609375,700.0,0.0175943304694562,0.0148648610073358,0.0168360586789704,0.0147253038806591,0.0110440198161916,0.0290546633825566,0.0146218336520361,0.0171800971906023,0.010897133852991,0.0145165104669103,,372.18,974161249.54
2016-02-02,1935.260009765625,1935.260009765625,1897.2900390625,1903.030029296875,4463190000,42.41395477903455,42.448309481124554,41.83847010464419,41.97589874267578,15284800.0,14.749889309676576,14.770642485578636,14.514664990951976,14.549256324768066,86157444.0,,,,,,57.64316216327684,57.80013322258404,57.04144531367385,57.21585464477539,12968700.0,39.40016359980639,39.58361589880515,38.842746600688926,39.040313720703125,25231200.0,32.85301903233686,32.92926392194376,32.37860925849323,32.759830474853516,11509400.0,67.47998415153776,67.68957371817707,66.38644888423873,66.62338256835938,9048900.0,37.29688308261955,37.30591885255195,36.619086571795854,36.736572265625,13951200.0,40.587629343931795,40.587629343931795,40.26652346520537,40.36285400390625,14068600.0,34.95745216483436,35.278863412692,34.78909222399471,35.2406005859375,15970100.0,22.38218803871324,22.38218803871324,22.19365882873535,22.19365882873535,1100.0,0.0175868322766724,0.0148979064374396,0.0168154497305731,0.0147339170343415,0.0109618987534834,0.030077353418653,0.0150432177417311,0.0187031645093697,0.0111245796122665,0.0128927998714093,,373.92,693432426.39
2016-02-03,1907.0699462890625,1918.010009765625,1872.22998046875,1912.530029296875,5172950000,42.310880050665,42.72316923359532,41.52925407214469,42.65445327758789,25732900.0,14.63227843720356,14.63227843720356,14.147994848023428,14.56309413909912,151930266.0,,,,,,57.38153926109393,57.65187567833237,56.30890274675144,57.5908317565918,19453100.0,39.604781440178705,40.4655997138825,38.17948881383959,40.430320739746094,36440700.0,33.149512215154296,33.86112976074219,32.72593041972514,33.86112976074219,14414200.0,67.25216838029127,67.28861330037073,65.17445335908836,66.45024108886719,13351800.0,36.97155587153753,36.98963086651246,36.12205179243307,36.69139862060547,21506200.0,40.515382341703855,40.58763101427599,39.897255490207264,40.27455139160156,25209800.0,35.36303239208035,35.83750063802165,35.35538099681417,35.67679214477539,32952400.0,22.382190441360574,22.382190441360574,21.904834867716737,22.216283798217773,3800.0,0.0173679022079116,0.0148352372969645,0.0165658722621824,0.0146263870547166,0.011127873078306,0.0287683656784994,0.0151301854280215,0.0187625785531275,0.0111584470637737,0.0127793673575922,,368.02,712539398.38
2016-02-04,1911.6700439453125,1927.3499755859375,1900.52001953125,1915.449951171875,5193320000,42.59433756187279,43.72812486596454,42.55997957652266,43.39314270019531,18452300.0,14.47315795298874,14.791401529220137,14.47315795298874,14.687625885009766,97011048.0,,,,,,57.41638914594408,57.92218520744888,56.76234457950056,57.27686309814453,18958100.0,40.51499372933612,41.27703254522235,40.21864709534485,40.409156799316406,37056100.0,33.996677066800224,35.03021448843935,33.97125996059447,34.801483154296875,14590200.0,66.24064953419669,66.4046794795913,65.49340355017318,66.0675048828125,9937800.0,36.61910397859659,36.97155778017074,36.33894671320159,36.7275505065918,18202900.0,40.09794137805926,40.14610511280546,39.71261618862767,39.905277252197266,21240800.0,35.64619219824514,35.83750923773095,35.431915128919904,35.523746490478516,27602600.0,22.20421824084681,22.355795899206296,22.20421824084681,22.349761962890625,1500.0,0.0172385845364521,0.0147799514293971,0.0155726951041664,0.0156915940012304,0.0108014667226558,0.0287178851671738,0.0139890317154203,0.0179090743203972,0.0110808688259255,0.012768129744712,,390.65,1086118518.86
2016-02-05,1913.0699462890625,1913.0699462890625,1872.6500244140625,1880.050048828125,4929940000,43.16122470075896,43.41031514212218,42.774705615291445,42.98085021972656,15512300.0,14.701459458018231,14.777562014938043,14.452398611864826,14.49390983581543,81506726.0,,,,,,56.96294557571231,57.11991660503325,55.87287083134145,56.16065216064453,16744000.0,39.865857606226264,40.03520048656277,39.13910035542917,39.470726013183594,30241000.0,34.53887021259717,34.89467747489432,34.28472170643155,34.403324127197266,11431900.0,65.77588993874787,65.8305642639622,63.7528564760231,63.935115814208984,12823400.0,36.582942346145565,36.64620308796772,35.5526920393827,35.697288513183594,23777400.0,39.97753630144289,40.09795179417312,39.63234848872896,39.841068267822266,20073300.0,35.31711957060224,35.7762792055338,35.00335980557032,35.63853073120117,27386300.0,22.027755254695,22.027755254695,21.943294525146484,21.943294525146484,200.0,0.0174520183452239,0.0147105600229781,0.0162170444308968,0.0161103230733903,0.010678681156829,0.0285953770288536,0.0139297458530787,0.0187403104467106,0.0111070719748608,0.017394025838649,,386.46,1008112962.99
2016-02-08,1873.25,1873.25,1828.4599609375,1853.43994140625,5636460000,42.50843578826058,42.74034394295009,42.06179191436613,42.620094299316406,20001200.0,14.286360027594643,14.334787893120971,13.933523562740229,14.127238273620604,132312804.0,,,,,,55.532752203252365,55.76820868007239,54.73045569038675,55.39322280883789,24652800.0,38.68751799815447,39.513057369069514,38.1018767487456,39.2661018371582,34806700.0,33.886555112340616,34.15764729470544,33.013977352333434,33.49686050415039,11603700.0,63.23341958367221,63.23341958367221,61.611349967593,62.695770263671875,13176000.0,35.10081989507047,35.28156630936591,34.576655638358815,35.18215560913086,24821400.0,39.57615282098472,39.8490919326726,39.247020632975186,39.7367057800293,21546900.0,35.5620151666603,35.967606389654925,35.18703245386532,35.51609802246094,29012400.0,21.19068710899833,21.19068710899833,20.780447006225582,20.780447006225582,700.0,0.0174229043130444,0.0145582316544278,0.0162175391207381,0.0160184392078465,0.0105773204019091,0.0287050678165852,0.013994150915562,0.0185506900898937,0.0110699417888702,0.0174319345022992,,372.63,585160172.6
2016-02-09,1848.4599609375,1868.25,1834.93994140625,1852.2099609375,5183220000,42.1219136859502,43.169805702130624,42.1219136859502,42.87776947021485,15370000.0,13.850504072497564,14.20333890552086,13.850504072497564,14.106481552124023,168924221.0,,,,,,54.72174511515777,56.36121492422128,54.66070120347157,55.8031005859375,20741700.0,38.68045606347214,39.15320291562458,37.706740795687935,38.32060623168945,37411300.0,33.17494031075643,34.08140548304031,33.17494031075643,33.91197204589844,10256800.0,61.89384526547409,63.32454786850687,61.78449662860662,62.59553146362305,14473700.0,34.757414694048556,35.516547152227645,34.70319316325514,35.01949691772461,24755300.0,39.4236280211941,40.218360398265176,39.39151681788198,40.001617431640625,24376300.0,35.39364520333557,35.7762792055338,35.30946525576944,35.63853073120117,22620900.0,20.677886824093083,20.775921394701378,20.41469930665256,20.61755752563477,1400.0,0.0172245343973988,0.0144149593415838,0.0161723119460195,0.015833578329493,0.0105105534785834,0.0287145341984508,0.0139281444010617,0.0186698068890352,0.0110376137883905,0.0178859326097119,,375.32,545685776.09
2016-02-10,1857.0999755859375,1881.5999755859375,1850.3199462890625,1851.8599853515625,4471170000,42.98084751550893,43.38454228910263,42.637274288586035,42.65445327758789,15079400.0,14.217175060103637,14.376296806488616,14.023461982849632,14.030380249023438,80836939.0,,,,,,56.169363463031495,57.17222670599538,56.12575782060397,56.300167083740234,14728500.0,38.20771495657892,39.033254296913334,37.75613491384796,38.16537857055664,30215800.0,34.055966034091306,34.403302865246836,33.50530858465545,33.59002685546875,11372200.0,62.6502207428518,63.57061138700585,62.45885363015349,62.48619079589844,13287200.0,35.317726235609996,35.72440147307758,35.05564403338932,35.0737190246582,16975000.0,40.146118004096984,40.37891967109971,39.9052900661567,39.95345687866211,14798700.0,35.55435599439525,35.79159016146229,34.98805922293563,35.60027313232422,25920600.0,21.054948806762695,21.054948806762695,21.054948806762695,21.054948806762695,300.0,0.016112246195193,0.0132515654234853,0.0165837481504695,0.0138512614858765,0.0098330011373726,0.0282117792629991,0.0135507844027153,0.0185837944452607,0.011731660258398,0.0186207880156443,,381.88,812001674.57
